,11476500
2016-09-09 00:00:00-07:00,17.100016114056796
2016-09-10 00:00:00-07:00,17.200016208291043
2016-09-11 00:00:00-07:00,16.800015831354045
2016-09-12 00:00:00-07:00,16.300015360182794
2016-09-13 00:00:00-07:00,15.80001488901154
2016-09-14 00:00:00-07:00,15.80001488901154
2016-09-15 00:00:00-07:00,15.60001470054304
2016-09-16 00:00:00-07:00,15.60001470054304
2016-09-17 00:00:00-07:00,15.60001470054304
2016-09-18 00:00:00-07:00,15.60001470054304
2016-09-19 00:00:00-07:00,14.90001404090329
2016-09-20 00:00:00-07:00,14.400013569732037
2016-09-21 00:00:00-07:00,14.000013192795036
2016-09-22 00:00:00-07:00,13.600012815858035
2016-09-23 00:00:00-07:00,13.800013004326537
2016-09-24 00:00:00-07:00,14.100013287029288
2016-09-25 00:00:00-07:00,14.80001394666904
2016-09-26 00:00:00-07:00,14.600013758200538
2016-09-27 00:00:00-07:00,14.100013287029288
2016-09-28 00:00:00-07:00,13.800013004326537
2016-09-29 00:00:00-07:00,13.900013098560787
2016-09-30 00:00:00-07:00,13.500012721623786
2016-10-01 00:00:00-07:00,13.700012910092283
2016-10-02 00:00:00-07:00,17.500016490993794
2016-10-03 00:00:00-07:00,19.7000185641473
2016-10-04 00:00:00-07:00,21.90002063730081
2016-10-05 00:00:00-07:00,24.500023087391313
2016-10-06 00:00:00-07:00,25.900024406670816
2016-10-07 00:00:00-07:00,25.50002402973382
2016-10-08 00:00:00-07:00,23.90002252198581
2016-10-09 00:00:00-07:00,23.500022145048813
2016-10-10 00:00:00-07:00,23.80002242775156
2016-10-11 00:00:00-07:00,21.800020543066555
2016-10-12 00:00:00-07:00,21.700020448832305
2016-10-13 00:00:00-07:00,23.90002252198581
